教育福祉学部,*,*,2000,名詞,名詞,一般,*,*,*,教育福祉学部,キョウイクフクシガクブ,キョウイクフクシガクブ
教育福祉科学部,*,*,2000,名詞,名詞,一般,*,*,*,教育福祉科学部,キョウイクフクシカガクブ,キョウイクフクシカガクブ
教育文化学部,*,*,2000,名詞,名詞,一般,*,*,*,教育文化学部,キョウイクブンカガクブ,キョウイクブンカガクブ
共生科学部,*,*,2000,名詞,名詞,一般,*,*,*,共生科学部,キョウセイカガクブ,キョウセイカガクブ
行政社会学部,*,*,2000,名詞,名詞,一般,*,*,*,行政社会学部,ギョウセイシャカイガクブ,ギョウセイシャカイガクブ
共同獣医学部,*,*,2000,名詞,名詞,一般,*,*,*,共同獣医学部,キョウドウジュウイガクブ,キョウドウジュウイガクブ
教養学部,*,*,2000,名詞,名詞,一般,*,*,*,教養学部,キョウヨウガクブ,キョウヨウガクブ
金融経済学部,*,*,2000,名詞,名詞,一般,*,*,*,金融経済学部,キンユウケイザイガクブ,キンユウケイザイガクブ
空間創造学部,*,*,2000,名詞,名詞,一般,*,*,*,空間創造学部,クウカンソウゾウガクブ,クウカンソウゾウガクブ
グローバルエンジニアリング学部,*,*,2000,名詞,名詞,一般,*,*,*,グローバルエンジニアリング学部,グローバルエンジニアリングガクブ,グローバルエンジニアリングガクブ
グローバル教養学部,*,*,2000,名詞,名詞,一般,*,*,*,グローバル教養学部,グローバルキョウヨウガクブ,グローバルキョウヨウガクブ
グローバル・コミュニケーション学部,*,*,2000,名詞,名詞,一般,*,*,*,グローバル・コミュニケーション学部,グローバル・コミュニケーションガクブ,グローバル・コミュニケーションガクブ
グローバルスタディーズ学部,*,*,2000,名詞,名詞,一般,*,*,*,グローバルスタディーズ学部,グローバルスタディーズガクブ,グローバルスタディーズガクブ
グローバル地域文化学部,*,*,2000,名詞,名詞,一般,*,*,*,グローバル地域文化学部,グローバルチイキブンカガクブ,グローバルチイキブンカガクブ
グローバルビジネス学部,*,*,2000,名詞,名詞,一般,*,*,*,グローバルビジネス学部,グローバルビジネスガクブ,グローバルビジネスガクブ
グローバル・メディア・スタディーズ学部,*,*,2000,名詞,名詞,一般,*,*,*,グローバル・メディア・スタディーズ学部,グローバル・メディア・スタディーズガクブ,グローバル・メディア・スタディーズガクブ
経営学部,*,*,2000,名詞,名詞,一般,*,*,*,経営学部,ケイエイガクブ,ケイエイガクブ
経営教育学部,*,*,2000,名詞,名詞,一般,*,*,*,経営教育学部,ケイエイキョウイクガクブ,ケイエイキョウイクガクブ
経営経済学部,*,*,2000,名詞,名詞,一般,*,*,*,経営経済学部,ケイエイケイザイガクブ,ケイエイケイザイガクブ
経営情報学部,*,*,2000,名詞,名詞,一般,*,*,*,経営情報学部,ケイエイジョウホウガクブ,ケイエイジョウホウガクブ
経営政策学部,*,*,2000,名詞,名詞,一般,*,*,*,経営政策学部,ケイエイセイサクガクブ,ケイエイセイサクガクブ
経営文化学部,*,*,2000,名詞,名詞,一般,*,*,*,経営文化学部,ケイエイブンカガクブ,ケイエイブンカガクブ
経営法学部,*,*,2000,名詞,名詞,一般,*,*,*,経営法学部,ケイエイホウガクブ,ケイエイホウガクブ
経済科学部,*,*,2000,名詞,名詞,一般,*,*,*,経済科学部,ケイザイカガクブ,ケイザイカガクブ
経済学部,*,*,2000,名詞,名詞,一般,*,*,*,経済学部,ケイザイガクブ,ケイザイガクブ
経済経営学部,*,*,2000,名詞,名詞,一般,*,*,*,経済経営学部,ケイザイケイエイガクブ,ケイザイケイエイガクブ
経済情報学部,*,*,2000,名詞,名詞,一般,*,*,*,経済情報学部,ケイザイジョウホウガクブ,ケイザイジョウホウガクブ
芸術学部,*,*,2000,名詞,名詞,一般,*,*,*,芸術学部,ゲイジュツガクブ,ゲイジュツガクブ
芸術地域デザイン学部,*,*,2000,名詞,名詞,一般,*,*,*,芸術地域デザイン学部,ゲイジュツチイキデザインガクブ,ゲイジュツチイキデザインガクブ
芸術工学部,*,*,2000,名詞,名詞,一般,*,*,*,芸術工学部,ゲイジュツコウガクブ,ゲイジュツコウガクブ
芸術情報学部,*,*,2000,名詞,名詞,一般,*,*,*,芸術情報学部,ゲイジュツジョウホウガクブ,ゲイジュツジョウホウガクブ
芸術文化学部,*,*,2000,名詞,名詞,一般,*,*,*,芸術文化学部,ゲイジュツブンカガクブ,ゲイジュツブンカガクブ
言語コミュニケーション学部,*,*,2000,名詞,名詞,一般,*,*,*,言語コミュニケーション学部,ゲンゴコミュニケーションガクブ,ゲンゴコミュニケーションガクブ
言語文化学部,*,*,2000,名詞,名詞,一般,*,*,*,言語文化学部,ゲンゴブンカガクブ,ゲンゴブンカガクブ
健康医療科学部,*,*,2000,名詞,名詞,一般,*,*,*,健康医療科学部,ケンコウイリョウカガクブ,ケンコウイリョウカガクブ
健康栄養学部,*,*,2000,名詞,名詞,一般,*,*,*,健康栄養学部,ケンコウエイヨウガクブ,ケンコウエイヨウガクブ
健康科学部,*,*,2000,名詞,名詞,一般,*,*,*,健康科学部,ケンコウカガクブ,ケンコウカガクブ
健康管理学部,*,*,2000,名詞,名詞,一般,*,*,*,健康管理学部,ケンコウカンリガクブ,ケンコウカンリガクブ
健康・スポーツ科学部,*,*,2000,名詞,名詞,一般,*,*,*,健康・スポーツ科学部,ケンコウ・スポーツカガクブ,ケンコウ・スポーツカガクブ
健康生活学部,*,*,2000,名詞,名詞,一般,*,*,*,健康生活学部,ケンコウセイカツガクブ,ケンコウセイカツガクブ
健康福祉学部,*,*,2000,名詞,名詞,一般,*,*,*,健康福祉学部,ケンコウフクシガクブ,ケンコウフクシガクブ
健康プロデュース学部,*,*,2000,名詞,名詞,一般,*,*,*,健康プロデュース学部,ケンコウプロデュースガクブ,ケンコウプロデュースガクブ
健康メディカル学部,*,*,2000,名詞,名詞,一般,*,*,*,健康メディカル学部,ケンコウメディカルガクブ,ケンコウメディカルガクブ
現代家政学部,*,*,2000,名詞,名詞,一般,*,*,*,現代家政学部,ゲンダイカセイガクブ,ゲンダイカセイガクブ
現代教育学部,*,*,2000,名詞,名詞,一般,*,*,*,現代教育学部,ゲンダイキョウイクガクブ,ゲンダイキョウイクガクブ
現代教養学部,*,*,2000,名詞,名詞,一般,*,*,*,現代教養学部,ゲンダイキョウヨウガクブ,ゲンダイキョウヨウガクブ
現代経営学部,*,*,2000,名詞,名詞,一般,*,*,*,現代経営学部,ゲンダイケイエイガクブ,ゲンダイケイエイガクブ
現代国際学部,*,*,2000,名詞,名詞,一般,*,*,*,現代国際学部,ゲンダイコクサイガクブ,ゲンダイコクサイガクブ
現代コミュニケーション学部,*,*,2000,名詞,名詞,一般,*,*,*,現代コミュニケーション学部,ゲンダイコミュニケーションガクブ,ゲンダイコミュニケーションガクブ
現代社会学部,*,*,2000,名詞,名詞,一般,*,*,*,現代社会学部,ゲンダイシャカイガクブ,ゲンダイシャカイガクブ
現代心理学部,*,*,2000,名詞,名詞,一般,*,*,*,現代心理学部,ゲンダイシンリガクブ,ゲンダイシンリガクブ
現代生活学部,*,*,2000,名詞,名詞,一般,*,*,*,現代生活学部,ゲンダイセイカツガクブ,ゲンダイセイカツガクブ
現代政策学部,*,*,2000,名詞,名詞,一般,*,*,*,現代政策学部,ゲンダイセイサクガクブ,ゲンダイセイサクガクブ
現代中国学部,*,*,2000,名詞,名詞,一般,*,*,*,現代中国学部,ゲンダイチュウゴクガクブ,ゲンダイチュウゴクガクブ
現代日本社会学部,*,*,2000,名詞,名詞,一般,*,*,*,現代日本社会学部,ゲンダイニッポンシャカイガクブ,ゲンダイニッポンシャカイガクブ
現代人間学部,*,*,2000,名詞,名詞,一般,*,*,*,現代人間学部,ゲンダイニンゲンガクブ,ゲンダイニンゲンガクブ
現代ビジネス学部,*,*,2000,名詞,名詞,一般,*,*,*,現代ビジネス学部,ゲンダイビジネスガクブ,ゲンダイビジネスガクブ
現代福祉学部,*,*,2000,名詞,名詞,一般,*,*,*,現代福祉学部,ゲンダイフクシガクブ,ゲンダイフクシガクブ
現代文化学部,*,*,2000,名詞,名詞,一般,*,*,*,現代文化学部,ゲンダイブンカガクブ,ゲンダイブンカガクブ
現代法学部,*,*,2000,名詞,名詞,一般,*,*,*,現代法学部,ゲンダイホウガクブ,ゲンダイホウガクブ
現代マネジメント学部,*,*,2000,名詞,名詞,一般,*,*,*,現代マネジメント学部,ゲンダイマネジメントガクブ,ゲンダイマネジメントガクブ
現代ライフ学部,*,*,2000,名詞,名詞,一般,*,*,*,現代ライフ学部,ゲンダイライフガクブ,ゲンダイライフガクブ
建築学部,*,*,2000,名詞,名詞,一般,*,*,*,建築学部,ケンチクガクブ,ケンチクガクブ
建築・環境学部,*,*,2000,名詞,名詞,一般,*,*,*,建築・環境学部,ケンチク・カンキョウガクブ,ケンチク・カンキョウガクブ
公益学部,*,*,2000,名詞,名詞,一般,*,*,*,公益学部,コウエキガクブ,コウエキガクブ
工学資源学部,*,*,2000,名詞,名詞,一般,*,*,*,工学資源学部,コウガクシゲンガクブ,コウガクシゲンガクブ
工学部,*,*,2000,名詞,名詞,一般,*,*,*,工学部,コウガクブ,コウガクブ
公共政策学部,*,*,2000,名詞,名詞,一般,*,*,*,公共政策学部,コウキョウセイサクガクブ,コウキョウセイサクガクブ
工芸科学部,*,*,2000,名詞,名詞,一般,*,*,*,工芸科学部,コウゲイカガクブ,コウゲイカガクブ
工芸学部,*,*,2000,名詞,名詞,一般,*,*,*,工芸学部,コウゲイガクブ,コウゲイガクブ
交流文化学部,*,*,2000,名詞,名詞,一般,*,*,*,交流文化学部,コウリュウブンカガクブ,コウリュウブンカガクブ
国際英語学部,*,*,2000,名詞,名詞,一般,*,*,*,国際英語学部,コクサイエイゴガクブ,コクサイエイゴガクブ
国際・英語学部,*,*,2000,名詞,名詞,一般,*,*,*,国際・英語学部,コクサイ・エイゴガクブ,コクサイ・エイゴガクブ
国際開発学部,*,*,2000,名詞,名詞,一般,*,*,*,国際開発学部,コクサイカイハツガクブ,コクサイカイハツガクブ
国際学部,*,*,2000,名詞,名詞,一般,*,*,*,国際学部,コクサイガクブ,コクサイガクブ
国際環境工学部,*,*,2000,名詞,名詞,一般,*,*,*,国際環境工学部,コクサイカンキョウコウガクブ,コクサイカンキョウコウガクブ
国際関係学部,*,*,2000,名詞,名詞,一般,*,*,*,国際関係学部,コクサイカンケイガクブ,コクサイカンケイガクブ
国際観光学部,*,*,2000,名詞,名詞,一般,*,*,*,国際観光学部,コクサイカンコウガクブ,コクサイカンコウガクブ
国際教養学部,*,*,2000,名詞,名詞,一般,*,*,*,国際教養学部,コクサイキョウヨウガクブ,コクサイキョウヨウガクブ
国際経営学部,*,*,2000,名詞,名詞,一般,*,*,*,国際経営学部,コクサイケイエイガクブ,コクサイケイエイガクブ
国際経済学部,*,*,2000,名詞,名詞,一般,*,*,*,国際経済学部,コクサイケイザイガクブ,コクサイケイザイガクブ
国際言語学部,*,*,2000,名詞,名詞,一般,*,*,*,国際言語学部,コクサイゲンゴガクブ,コクサイゲンゴガクブ
国際言語文化学部,*,*,2000,名詞,名詞,一般,*,*,*,国際言語文化学部,コクサイゲンゴブンカガクブ,コクサイゲンゴブンカガクブ
国際交流学部,*,*,2000,名詞,名詞,一般,*,*,*,国際交流学部,コクサイコウリュウガクブ,コクサイコウリュウガクブ
国際こども教育学部,*,*,2000,名詞,名詞,一般,*,*,*,国際こども教育学部,コクサイコドモキョウイクガクブ,コクサイコドモキョウイクガクブ
国際コミュニケーション学部,*,*,2000,名詞,名詞,一般,*,*,*,国際コミュニケーション学部,コクサイコミュニケーションガクブ,コクサイコミュニケーションガクブ
国際社会学部,*,*,2000,名詞,名詞,一般,*,*,*,国際社会学部,コクサイシャカイガクブ,コクサイシャカイガクブ
国際情報学部,*,*,2000,名詞,名詞,一般,*,*,*,国際情報学部,コクサイジョウホウガクブ,コクサイジョウホウガクブ
国際食料情報学部,*,*,2000,名詞,名詞,一般,*,*,*,国際食料情報学部,コクサイショクリョウジョウホウガクブ,コクサイショクリョウジョウホウガクブ
国際人文学部,*,*,2000,名詞,名詞,一般,*,*,*,国際人文学部,コクサイジンブンガクブ,コクサイジンブンガクブ
国際政策学部,*,*,2000,名詞,名詞,一般,*,*,*,国際政策学部,コクサイセイサクガクブ,コクサイセイサクガクブ
国際政治経済学部,*,*,2000,名詞,名詞,一般,*,*,*,国際政治経済学部,コクサイセイジケイザイガクブ,コクサイセイジケイザイガクブ
国際総合科学部,*,*,2000,名詞,名詞,一般,*,*,*,国際総合科学部,コクサイソウゴウカガクブ,コクサイソウゴウカガクブ
国際地域学部,*,*,2000,名詞,名詞,一般,*,*,*,国際地域学部,コクサイチイキガクブ,コクサイチイキガクブ
国際日本学部,*,*,2000,名詞,名詞,一般,*,*,*,国際日本学部,コクサイニッポンガクブ,コクサイニッポンガクブ
国際人間科学部,*,*,2000,名詞,名詞,一般,*,*,*,国際人間科学部,コクサイニンゲンカガクブ,コクサイニンゲンカガクブ
国際人間学部,*,*,2000,名詞,名詞,一般,*,*,*,国際人間学部,コクサイニンゲンガクブ,コクサイニンゲンガクブ
国際福祉開発学部,*,*,2000,名詞,名詞,一般,*,*,*,国際福祉開発学部,コクサイフクシカイハツガクブ,コクサイフクシカイハツガクブ
国際文化学部,*,*,2000,名詞,名詞,一般,*,*,*,国際文化学部,コクサイブンカガクブ,コクサイブンカガクブ
国際文化交流学部,*,*,2000,名詞,名詞,一般,*,*,*,国際文化交流学部,コクサイブンカコウリュウガクブ,コクサイブンカコウリュウガクブ
国際文理学部,*,*,2000,名詞,名詞,一般,*,*,*,国際文理学部,コクサイブンリガクブ,コクサイブンリガクブ
子ども育成学部,*,*,2000,名詞,名詞,一般,*,*,*,子ども育成学部,コドモイクセイガクブ,コドモイクセイガクブ
子ども科学部,*,*,2000,名詞,名詞,一般,*,*,*,子ども科学部,コドモカガクブ,コドモカガクブ
こども学部,*,*,2000,名詞,名詞,一般,*,*,*,こども学部,コドモガクブ,コドモガクブ
子ども学部,*,*,2000,名詞,名詞,一般,*,*,*,子ども学部,コドモガクブ,コドモガクブ
こども教育学部,*,*,2000,名詞,名詞,一般,*,*,*,こども教育学部,コドモキョウイクガクブ,コドモキョウイクガクブ
子ども教育学部,*,*,2000,名詞,名詞,一般,*,*,*,子ども教育学部,コドモキョウイクガクブ,コドモキョウイクガクブ
こども心理学部,*,*,2000,名詞,名詞,一般,*,*,*,こども心理学部,コドモシンリガクブ,コドモシンリガクブ
子ども生活学部,*,*,2000,名詞,名詞,一般,*,*,*,子ども生活学部,コドモセイカツガクブ,コドモセイカツガクブ
こども発達学部,*,*,2000,名詞,名詞,一般,*,*,*,こども発達学部,コドモハッタツガクブ,コドモハッタツガクブ
子ども発達学部,*,*,2000,名詞,名詞,一般,*,*,*,子ども発達学部,コドモハッタツガクブ,コドモハッタツガクブ
子ども未来学部,*,*,2000,名詞,名詞,一般,*,*,*,子ども未来学部,コドモミライガクブ,コドモミライガクブ
コミュニケーション学部,*,*,2000,名詞,名詞,一般,*,*,*,コミュニケーション学部,コミュニケーションガクブ,コミュニケーションガクブ
コミュニケーション文化学部,*,*,2000,名詞,名詞,一般,*,*,*,コミュニケーション文化学部,コミュニケーションブンカガクブ,コミュニケーションブンカガクブ
コミュニティ振興学部,*,*,2000,名詞,名詞,一般,*,*,*,コミュニティ振興学部,コミュニティシンコウガクブ,コミュニティシンコウガクブ
